"customer_key","customer_number","customer_name","age","age_group","customer_group","total_orders","total_sales","total_quantity","total_products","last_order","lifespan_month","recency","avg_order_value","avg_monthly_spend"
8264,AW00019263,Nina Chande,76,Above 50,REGULAR,2,1587,3,3,"2013-11-16",21,137,793.5000,75.5714
8265,AW00019264,Kristopher Gonzalez,39,"30-39",REGULAR,2,4132,4,4,"2013-01-26",18,147,2066.0000,229.5556
8266,AW00019265,Dale Raji,40,"40-49",NEW,1,42,3,3,"2013-11-25",0,137,42.0000,42
8267,AW00019266,Grant Xu,40,"40-49",NEW,1,42,3,3,"2013-05-25",0,143,42.0000,42
8268,AW00019267,Marshall Raje,40,"40-49",NEW,1,42,3,3,"2013-12-15",0,136,42.0000,42
8269,AW00019268,Alyssa Ward,40,"40-49",NEW,1,40,2,2,"2014-01-15",0,135,40.0000,40
8270,AW00019269,Kathleen Navarro,42,"40-49",REGULAR,2,4118,2,2,"2013-01-24",18,147,2059.0000,228.7778
8271,AW00019270,Shawn Shen,39,"30-39",REGULAR,2,4127,3,3,"2013-01-08",17,147,2063.5000,242.7647
8272,AW00019271,Kristopher Fernandez,41,"40-49",REGULAR,2,4153,3,3,"2013-01-20",18,147,2076.5000,230.7222
8273,AW00019272,Shaun Andersen,76,Above 50,NEW,1,14,2,2,"2013-06-29",0,142,14.0000,14
8274,AW00019273,Natalie Henderson,76,Above 50,NEW,1,40,2,2,"2013-07-29",0,141,40.0000,40
8275,AW00019274,Karen Yang,76,Above 50,REGULAR,2,2701,2,2,"2013-11-19",14,137,1350.5000,192.9286
8276,AW00019275,Gregory Rai,52,Above 50,NEW,1,14,2,2,"2013-03-26",0,145,14.0000,14
8277,AW00019276,Ruben Sai,52,Above 50,REGULAR,2,2548,5,5,"2013-12-26",20,136,1274.0000,127.4000
8278,AW00019277,Billy Jim├®nez,59,Above 50,NEW,1,40,2,2,"2013-02-10",0,146,40.0000,40
8279,AW00019278,Willie Sun,59,Above 50,REGULAR,2,1575,3,3,"2013-11-03",20,137,787.5000,78.7500
8280,AW00019279,Omar Xu,59,Above 50,NEW,1,64,3,3,"2013-09-04",0,139,64.0000,64
8281,AW00019280,Darrell Andersen,55,Above 50,REGULAR,2,2538,3,3,"2013-12-12",19,136,1269.0000,133.5789
8282,AW00019281,Mallory Carlson,56,Above 50,NEW,1,68,3,3,"2013-08-31",0,139,68.0000,68
8283,AW00019282,Hailey Wood,45,"40-49",REGULAR,2,2521,5,5,"2013-12-13",19,136,1260.5000,132.6842
8284,AW00019283,Adrian Sanders,61,Above 50,REGULAR,2,2764,4,4,"2013-11-22",13,137,1382.0000,212.6154
8285,AW00019284,Briana Romero,56,Above 50,REGULAR,2,2736,3,3,"2013-10-29",12,138,1368.0000,228.0000
8286,AW00019285,Jacqueline Howard,53,Above 50,REGULAR,2,2751,3,3,"2013-11-17",13,137,1375.5000,211.6154
8287,AW00019286,Kaitlyn Butler,59,Above 50,REGULAR,2,2755,3,3,"2013-11-11",12,137,1377.5000,229.5833
8288,AW00019287,Shane Chandra,54,Above 50,REGULAR,2,2509,3,3,"2013-12-25",19,136,1254.5000,132.0526
8289,AW00019288,Candice Wang,60,Above 50,NEW,2,2736,3,3,"2013-11-04",11,137,1368.0000,248.7273
8290,AW00019289,Johnathan Patel,54,Above 50,REGULAR,2,2765,5,5,"2013-11-07",12,137,1382.5000,230.4167
8291,AW00019290,Sergio Prasad,50,Above 50,REGULAR,2,1605,5,5,"2013-11-27",20,137,802.5000,80.2500
8292,AW00019291,Colleen Wu,43,"40-49",NEW,1,29,2,2,"2013-03-10",0,145,29.0000,29
8293,AW00019292,Micah Lin,43,"40-49",REGULAR,2,2519,3,3,"2013-12-17",19,136,1259.5000,132.5789
8294,AW00019293,Chloe Watson,49,"40-49",REGULAR,2,2534,3,3,"2013-12-04",18,136,1267.0000,140.7778
8295,AW00019294,Stanley Garcia,49,"40-49",REGULAR,2,2820,6,6,"2013-12-09",13,136,1410.0000,216.9231
8296,AW00019295,Katelyn Green,50,Above 50,REGULAR,2,2484,2,2,"2013-12-07",18,136,1242.0000,138.0000
8297,AW00019296,Jake Zheng,50,Above 50,REGULAR,2,2548,5,5,"2013-12-23",19,136,1274.0000,134.1053
8298,AW00019297,Cedric Xie,50,Above 50,REGULAR,2,2543,4,4,"2013-12-24",19,136,1271.5000,133.8421
8299,AW00019298,Priscilla Andersen,39,"30-39",REGULAR,3,4535,3,3,"2013-11-07",12,137,1511.6667,377.9167
8300,AW00019299,Carrie Browning,44,"40-49",REGULAR,2,1587,3,3,"2013-10-11",19,138,793.5000,83.5263
8301,AW00019300,Clarence Hu,67,Above 50,NEW,1,37,3,3,"2013-09-10",0,139,37.0000,37
8302,AW00019301,Jamie Liu,67,Above 50,REGULAR,2,1590,3,3,"2013-12-16",22,136,795.0000,72.2727
8303,AW00019302,Brad Xie,62,Above 50,REGULAR,2,1577,5,5,"2013-12-09",20,136,788.5000,78.8500
8304,AW00019303,Sylvia Spencer,68,Above 50,NEW,1,40,2,2,"2014-01-11",0,135,40.0000,40
8305,AW00019304,Sara Nelson,66,Above 50,NEW,1,84,3,3,"2014-01-14",0,135,84.0000,84
8306,AW00019305,Gabriella Young,51,Above 50,REGULAR,2,1622,4,4,"2013-12-12",20,136,811.0000,81.1000
8307,AW00019306,Candace Perez,51,Above 50,NEW,1,29,2,2,"2013-07-13",0,141,29.0000,29
8308,AW00019307,Micheal Alonso,51,Above 50,NEW,1,149,3,3,"2013-10-27",0,138,149.0000,149
8309,AW00019308,Casey Rai,51,Above 50,REGULAR,2,1549,3,3,"2013-12-13",20,136,774.5000,77.4500
8310,AW00019309,Frank Suarez,50,Above 50,REGULAR,2,2519,3,3,"2013-12-16",19,136,1259.5000,132.5789
8311,AW00019310,Evelyn Raman,46,"40-49",REGULAR,2,1611,4,4,"2013-06-05",12,142,805.5000,134.2500
8312,AW00019311,Dana Rubio,51,Above 50,REGULAR,3,4640,6,6,"2013-11-28",13,137,1546.6667,356.9231
8313,AW00019312,Valerie Zheng,51,Above 50,REGULAR,2,1564,4,4,"2013-11-05",18,137,782.0000,86.8889
8314,AW00019313,Charles Baker,52,Above 50,REGULAR,2,2533,4,4,"2013-12-21",18,136,1266.5000,140.7222
8315,AW00019314,Alvin Beck,47,"40-49",REGULAR,2,2730,4,4,"2013-12-21",14,136,1365.0000,195.0000
8316,AW00019315,Devon Sharma,52,Above 50,REGULAR,2,2538,3,3,"2013-12-02",18,136,1269.0000,141.0000
8317,AW00019316,Raymond Srini,46,"40-49",REGULAR,2,2701,2,2,"2013-11-29",12,137,1350.5000,225.0833
8318,AW00019317,Sara Scott,47,"40-49",NEW,1,5,1,1,"2013-04-16",0,144,5.0000,5
8319,AW00019318,Jamie Dominguez,52,Above 50,REGULAR,2,2538,3,3,"2013-12-12",18,136,1269.0000,141.0000
8320,AW00019319,Darryl Guo,47,"40-49",REGULAR,2,2562,4,4,"2013-12-22",17,136,1281.0000,150.7059
8321,AW00019320,Bethany Deng,52,Above 50,NEW,2,1981,4,4,"2013-01-05",6,147,990.5000,330.1667
8322,AW00019321,Clifford Weber,47,"40-49",REGULAR,2,2736,3,3,"2013-12-01",12,136,1368.0000,228.0000
8323,AW00019322,Gerald Romero,48,"40-49",REGULAR,2,1565,2,2,"2013-12-09",19,136,782.5000,82.3684
8324,AW00019323,Jeremy Rogers,41,"40-49",REGULAR,2,1584,4,4,"2013-07-28",12,141,792.0000,132.0000
8325,AW00019324,Tanya Blanco,52,Above 50,NEW,2,1602,3,3,"2013-07-11",11,141,801.0000,145.6364
8326,AW00019325,Kelli Chen,52,Above 50,REGULAR,3,4245,5,5,"2013-11-14",33,137,1415.0000,128.6364
8327,AW00019326,Marcus Robinson,42,"40-49",NEW,2,1903,2,2,"2013-01-24",5,147,951.5000,380.6000
8328,AW00019327,Candace Gonzalez,53,Above 50,NEW,1,5,1,1,"2013-02-09",0,146,5.0000,5
8329,AW00019328,Shawn Xu,54,Above 50,NEW,1,27,2,2,"2013-04-14",0,144,27.0000,27
8330,AW00019329,Nancy Srini,54,Above 50,REGULAR,2,2459,4,4,"2013-11-29",34,137,1229.5000,72.3235
8331,AW00019330,Johnny Shen,54,Above 50,NEW,1,31,3,3,"2013-09-01",0,139,31.0000,31
8332,AW00019331,Jessie Hu,48,"40-49",NEW,1,29,2,2,"2013-12-28",0,136,29.0000,29
8333,AW00019332,Kelvin Alan,48,"40-49",NEW,1,83,3,3,"2013-03-13",0,145,83.0000,83
8334,AW00019333,Candace Malhotra,54,Above 50,NEW,1,35,3,3,"2013-11-27",0,137,35.0000,35
8335,AW00019334,Katherine Baker,50,Above 50,NEW,1,64,3,3,"2013-03-12",0,145,64.0000,64
8336,AW00019335,Cedric Ye,55,Above 50,NEW,2,1957,3,3,"2013-01-06",5,147,978.5000,391.4000
8337,AW00019336,Ricardo Andersen,55,Above 50,NEW,2,1957,3,3,"2013-02-14",6,146,978.5000,326.1667
8338,AW00019337,Bonnie Luo,49,"40-49",REGULAR,2,1575,3,3,"2013-12-15",18,136,787.5000,87.5000
8339,AW00019338,Paula Dominguez,53,Above 50,REGULAR,2,1583,4,4,"2013-08-16",12,140,791.5000,131.9167
8340,AW00019339,Lance Gomez,53,Above 50,REGULAR,3,4316,6,6,"2013-11-14",32,137,1438.6667,134.8750
8341,AW00019340,Renee Dominguez,53,Above 50,REGULAR,3,4314,8,7,"2013-12-08",32,136,1438.0000,134.8125
8342,AW00019341,Clarence Huang,53,Above 50,NEW,2,3498,3,3,"2013-01-03",6,147,1749.0000,583.0000
8343,AW00019342,Aimee Zeng,51,Above 50,NEW,1,31,3,3,"2013-05-06",0,143,31.0000,31
8344,AW00019343,Louis Ye,56,Above 50,NEW,2,1952,5,5,"2013-02-25",7,146,976.0000,278.8571
8345,AW00019344,Mandy Ma,50,Above 50,NEW,1,186,3,3,"2013-01-28",0,147,186.0000,186
8346,AW00019345,Kaitlin Prasad,48,"40-49",NEW,1,70,3,3,"2013-03-31",0,144,70.0000,70
8347,AW00019346,Donna She,48,"40-49",NEW,1,21,1,1,"2013-02-02",0,146,21.0000,21
8348,AW00019347,Alvin Zhao,54,Above 50,NEW,1,27,3,3,"2014-01-11",0,135,27.0000,27
8349,AW00019348,Ebony Raman,54,Above 50,NEW,1,21,1,1,"2013-02-27",0,146,21.0000,21
8350,AW00019349,Warren Anand,49,"40-49",NEW,1,70,3,3,"2013-09-08",0,139,70.0000,70
8351,AW00019350,Bethany Ashe,44,"40-49",NEW,1,23,2,2,"2013-04-20",0,144,23.0000,23
8352,AW00019351,Edgar Vance,56,Above 50,NEW,1,5,1,1,"2013-04-22",0,144,5.0000,5
8353,AW00019352,Arturo Chen,55,Above 50,NEW,1,14,2,2,"2013-04-21",0,144,14.0000,14
8354,AW00019353,Desiree Gill,50,Above 50,REGULAR,2,2400,2,2,"2013-12-14",32,136,1200.0000,75.0000
8355,AW00019354,Abby Madan,42,"40-49",NEW,1,37,3,3,"2013-11-30",0,137,37.0000,37
8356,AW00019355,Danny Munoz,42,"40-49",NEW,1,25,1,1,"2013-08-25",0,140,25.0000,25
8357,AW00019356,Francis Ortega,42,"40-49",NEW,1,79,4,4,"2013-12-27",0,136,79.0000,79
8358,AW00019357,Ryan Flores,39,"30-39",REGULAR,2,2478,4,4,"2013-12-07",31,136,1239.0000,79.9355
8359,AW00019358,Jonathan Bryant,41,"40-49",NEW,1,14,2,2,"2013-09-10",0,139,14.0000,14
8360,AW00019359,Roberto Townsend,56,Above 50,NEW,2,3478,3,3,"2013-01-07",6,147,1739.0000,579.6667
8361,AW00019360,Joanna Hernandez,56,Above 50,NEW,2,3511,5,5,"2013-01-01",7,147,1755.5000,501.5714
8362,AW00019361,Stacey Sun,56,Above 50,NEW,2,3478,3,3,"2013-01-25",8,147,1739.0000,434.7500
8363,AW00019362,Karl Raje,50,Above 50,NEW,2,3443,2,2,"2013-01-19",8,147,1721.5000,430.3750
8364,AW00019363,Regina Raman,57,Above 50,NEW,1,5,1,1,"2013-05-16",0,143,5.0000,5
8365,AW00019364,Alejandro Nara,51,Above 50,REGULAR,3,4313,6,6,"2013-12-01",31,136,1437.6667,139.1290
8366,AW00019365,Wayne Shan,57,Above 50,REGULAR,3,4322,8,8,"2013-12-21",30,136,1440.6667,144.0667
8367,AW00019366,Christy Beck,57,Above 50,REGULAR,2,1617,4,4,"2013-09-13",13,139,808.5000,124.3846
8368,AW00019367,Johnathan Gonzalez,41,"40-49",NEW,1,59,2,2,"2013-12-22",0,136,59.0000,59
8369,AW00019368,Lindsay Anand,41,"40-49",NEW,1,32,2,2,"2013-11-14",0,137,32.0000,32
8370,AW00019369,Clifford Suri,41,"40-49",NEW,1,64,3,3,"2013-03-31",0,144,64.0000,64
8371,AW00019370,Gilbert Yang,42,"40-49",NEW,1,5,1,1,"2013-08-23",0,140,5.0000,5
8372,AW00019371,Roy Mehta,42,"40-49",NEW,1,32,2,2,"2013-10-31",0,137,32.0000,32
8373,AW00019372,Cassidy Long,43,"40-49",NEW,1,29,2,2,"2013-08-25",0,140,29.0000,29
8374,AW00019373,Rebekah Suri,43,"40-49",NEW,1,90,3,3,"2013-07-05",0,141,90.0000,90
8375,AW00019374,Paula Ashe,44,"40-49",NEW,1,29,2,2,"2013-10-07",0,138,29.0000,29
8376,AW00019375,Omar Anand,43,"40-49",NEW,1,121,4,4,"2013-04-16",0,144,121.0000,121
8377,AW00019376,Paige Wood,43,"40-49",NEW,1,29,2,2,"2013-11-22",0,137,29.0000,29
8378,AW00019377,Dominic Chandra,43,"40-49",NEW,1,116,7,7,"2014-01-20",0,135,116.0000,116
8379,AW00019378,Lucas Davis,43,"40-49",NEW,1,25,1,1,"2013-12-23",0,136,25.0000,25
8380,AW00019379,Crystal Guo,44,"40-49",NEW,1,103,4,4,"2013-10-17",0,138,103.0000,103
8381,AW00019380,Marshall Luo,44,"40-49",NEW,2,1934,5,5,"2013-02-17",6,146,967.0000,322.3333
8382,AW00019381,Brandi Romero,44,"40-49",NEW,2,1953,3,3,"2013-02-14",5,146,976.5000,390.6000
8383,AW00019382,Jerry Shan,44,"40-49",NEW,2,3443,2,2,"2013-01-20",6,147,1721.5000,573.8333
8384,AW00019383,Roger Nath,46,"40-49",NEW,1,120,4,4,"2013-03-06",0,145,120.0000,120
8385,AW00019384,Gilbert Rai,46,"40-49",NEW,1,32,2,2,"2013-12-21",0,136,32.0000,32
8386,AW00019385,Alisha Lin,41,"40-49",NEW,1,117,4,4,"2013-12-01",0,136,117.0000,117
8387,AW00019386,Allen Martinez,45,"40-49",NEW,2,1938,3,3,"2013-03-10",6,145,969.0000,323.0000
8388,AW00019387,Ruth Rana,45,"40-49",REGULAR,2,2464,5,5,"2013-12-19",30,136,1232.0000,82.1333
8389,AW00019388,Alberto Martin,39,"30-39",NEW,1,45,4,4,"2013-04-17",0,144,45.0000,45
8390,AW00019389,Terrence Goel,41,"40-49",NEW,1,138,5,5,"2013-05-21",0,143,138.0000,138
8391,AW00019390,Terrance Perez,41,"40-49",NEW,1,5,1,1,"2013-08-02",0,140,5.0000,5
8392,AW00019391,Sergio Rana,41,"40-49",NEW,1,43,3,3,"2013-09-24",0,139,43.0000,43
8393,AW00019392,Sergio Kapoor,41,"40-49",NEW,1,27,2,2,"2013-02-16",0,146,27.0000,27
8394,AW00019393,Miguel Anderson,57,Above 50,NEW,1,1134,3,3,"2013-01-07",0,147,1134.0000,1134
8395,AW00019394,Henry Nelson,58,Above 50,NEW,1,1155,2,2,"2013-06-12",0,142,1155.0000,1155
8396,AW00019395,Austin Zhang,59,Above 50,NEW,1,1155,2,2,"2013-02-24",0,146,1155.0000,1155
8397,AW00019396,Tammy Prasad,59,Above 50,NEW,1,1169,4,4,"2013-02-27",0,146,1169.0000,1169
8398,AW00019397,Terry Shen,53,Above 50,NEW,1,79,2,2,"2013-09-07",0,139,79.0000,79
8399,AW00019398,Dylan Gonzales,59,Above 50,NEW,1,70,1,1,"2013-11-09",0,137,70.0000,70
8400,AW00019399,Anthony Brown,59,Above 50,NEW,2,151,6,6,"2013-06-11",1,142,75.5000,151.0000
8401,AW00019400,Gavin Hayes,52,Above 50,NEW,1,1179,3,3,"2013-06-16",0,142,1179.0000,1179
8402,AW00019401,Kyle Hernandez,52,Above 50,NEW,1,1170,2,2,"2013-02-22",0,146,1170.0000,1170
8403,AW00019402,Jeremiah Scott,52,Above 50,NEW,1,1254,4,4,"2013-02-10",0,146,1254.0000,1254
8404,AW00019403,Morgan Cook,52,Above 50,NEW,1,1155,2,2,"2013-01-30",0,147,1155.0000,1155
8405,AW00019404,Nicole Moore,91,Above 50,NEW,1,5,1,1,"2013-12-25",0,136,5.0000,5
8406,AW00019405,Abigail Smith,53,Above 50,NEW,1,1170,2,2,"2013-02-09",0,146,1170.0000,1170
8407,AW00019406,Brooke Travers,53,Above 50,NEW,1,1188,4,4,"2013-02-26",0,146,1188.0000,1188
8408,AW00019407,Sarah Perry,59,Above 50,NEW,1,1155,2,2,"2013-02-22",0,146,1155.0000,1155
8409,AW00019408,Taylor Richardson,59,Above 50,NEW,1,1129,2,2,"2013-02-20",0,146,1129.0000,1129
8410,AW00019409,Savannah Allen,59,Above 50,NEW,1,1183,3,3,"2013-02-08",0,146,1183.0000,1183
8411,AW00019410,Chloe Adams,60,Above 50,NEW,1,1120,1,1,"2013-02-25",0,146,1120.0000,1120
8412,AW00019411,Sarah Alexander,60,Above 50,NEW,2,70,3,3,"2014-01-08",2,135,35.0000,35.0000
8413,AW00019412,Jaime Chander,60,Above 50,NEW,1,619,4,4,"2013-05-19",0,143,619.0000,619
8414,AW00019413,Xavier Kelly,61,Above 50,NEW,1,1145,2,2,"2013-01-28",0,147,1145.0000,1145
8415,AW00019414,Alexis Ashe,50,Above 50,NEW,1,1145,2,2,"2013-06-01",0,142,1145.0000,1145
8416,AW00019415,Devin Collins,53,Above 50,REGULAR,2,2435,3,3,"2013-12-24",31,136,1217.5000,78.5484
8417,AW00019416,Caitlin Morris,59,Above 50,NEW,2,3476,3,3,"2013-01-10",6,147,1738.0000,579.3333
8418,AW00019417,Alexis Foster,60,Above 50,REGULAR,2,1854,3,3,"2013-01-04",19,147,927.0000,97.5789
8419,AW00019418,Nathan Miller,60,Above 50,NEW,2,3476,3,3,"2013-01-03",6,147,1738.0000,579.3333
8420,AW00019419,Allison Adams,49,"40-49",REGULAR,2,1602,3,3,"2013-10-06",13,138,801.0000,123.2308
8421,AW00019420,Stanley Raman,60,Above 50,REGULAR,3,4315,8,8,"2013-12-06",29,136,1438.3333,148.7931
8422,AW00019421,Jay Rana,49,"40-49",NEW,2,1930,4,4,"2013-03-11",5,145,965.0000,386.0000
8423,AW00019422,Paula Gutierrez,48,"40-49",REGULAR,2,1819,2,2,"2013-01-24",18,147,909.5000,101.0556
8424,AW00019423,Maria Price,49,"40-49",NEW,2,1938,3,3,"2013-03-12",5,145,969.0000,387.6000
8425,AW00019424,Terrance Smith,50,Above 50,NEW,2,3511,5,5,"2013-01-20",7,147,1755.5000,501.5714
8426,AW00019425,Arturo Zhao,50,Above 50,NEW,1,31,3,3,"2013-06-08",0,142,31.0000,31
8427,AW00019426,Brian Stewart,49,"40-49",NEW,2,1938,3,3,"2013-04-10",6,144,969.0000,323.0000
8428,AW00019427,Troy Lopez,49,"40-49",NEW,2,1967,5,5,"2013-06-13",9,142,983.5000,218.5556
8429,AW00019428,Eric Turner,44,"40-49",REGULAR,2,1878,4,4,"2013-01-09",18,147,939.0000,104.3333
8430,AW00019429,Jared Kelly,49,"40-49",REGULAR,2,1854,3,3,"2013-02-25",18,146,927.0000,103.0000
8431,AW00019430,Sharon Goel,99,Above 50,NEW,1,64,3,3,"2013-11-22",0,137,64.0000,64
8432,AW00019431,Bonnie She,50,Above 50,NEW,1,5,1,1,"2013-09-22",0,139,5.0000,5
8433,AW00019432,Armando Dominguez,44,"40-49",REGULAR,2,1869,3,3,"2013-02-15",19,146,934.5000,98.3684
8434,AW00019433,Bridget Raje,49,"40-49",NEW,2,3478,3,3,"2013-01-16",5,147,1739.0000,695.6000
8435,AW00019434,Geoffrey Ashe,44,"40-49",NEW,2,1934,5,5,"2013-06-25",8,142,967.0000,241.7500
8436,AW00019435,Benjamin Thompson,44,"40-49",NEW,2,3457,4,4,"2013-01-27",6,147,1728.5000,576.1667
8437,AW00019436,Gregory Pal,50,Above 50,NEW,2,1942,6,6,"2013-06-03",8,142,971.0000,242.7500
8438,AW00019437,Kelsey Rai,44,"40-49",NEW,2,3480,4,4,"2013-01-10",5,147,1740.0000,696.0000
8439,AW00019438,Shannon Hu,44,"40-49",REGULAR,3,4338,7,7,"2013-12-02",27,136,1446.0000,160.6667
8440,AW00019439,Franklin Xu,50,Above 50,REGULAR,3,4350,7,7,"2013-12-02",26,136,1450.0000,167.3077
8441,AW00019440,Alicia Sharma,50,Above 50,NEW,2,3492,5,5,"2013-02-21",6,146,1746.0000,582.0000
8442,AW00019441,Dale She,50,Above 50,REGULAR,2,1567,4,4,"2013-10-31",13,137,783.5000,120.5385
8443,AW00019442,Connor Hill,39,"30-39",REGULAR,2,1602,3,3,"2013-11-26",14,137,801.0000,114.4286
8444,AW00019443,Dominic Raman,62,Above 50,REGULAR,2,1863,4,4,"2013-02-06",16,146,931.5000,116.4375
8445,AW00019444,Kayla Thomas,51,Above 50,NEW,1,59,2,2,"2013-10-12",0,138,59.0000,59
8446,AW00019445,Emma Thompson,51,Above 50,NEW,1,64,3,3,"2013-10-27",0,138,64.0000,64
8447,AW00019446,Bridget Nath,51,Above 50,REGULAR,2,1560,3,3,"2013-12-12",14,136,780.0000,111.4286
8448,AW00019447,Yolanda Simpson,51,Above 50,REGULAR,2,1587,4,4,"2013-12-02",14,136,793.5000,113.3571
8449,AW00019448,Meagan Fernandez,52,Above 50,NEW,2,3544,5,5,"2013-02-15",5,146,1772.0000,708.8000
8450,AW00019449,Nuan Yuan,93,Above 50,NEW,1,45,4,4,"2013-06-27",0,142,45.0000,45
8451,AW00019450,Keith Lal,52,Above 50,REGULAR,2,1887,5,5,"2013-02-21",17,146,943.5000,111.0000
8452,AW00019451,Pedro Sara,53,Above 50,REGULAR,2,1869,3,3,"2013-02-12",16,146,934.5000,116.8125
8453,AW00019452,Jacob Anderson,52,Above 50,REGULAR,2,1611,4,4,"2013-12-20",13,136,805.5000,123.9231
8454,AW00019453,Veronica Rana,46,"40-49",REGULAR,3,4268,7,7,"2013-12-14",26,136,1422.6667,164.1538
8455,AW00019454,Roger Sharma,52,Above 50,REGULAR,3,4364,6,6,"2013-12-26",27,136,1454.6667,161.6296
8456,AW00019455,Jack Perez,52,Above 50,NEW,2,3478,3,3,"2013-02-09",5,146,1739.0000,695.6000
8457,AW00019456,Jesse Perez,92,Above 50,NEW,1,37,3,3,"2013-12-20",0,136,37.0000,37
8458,AW00019457,Jennifer Williams,92,Above 50,NEW,1,93,3,3,"2013-12-13",0,136,93.0000,93
8459,AW00019458,Tyrone Blanco,53,Above 50,NEW,2,1957,3,3,"2013-06-13",7,142,978.5000,279.5714
8460,AW00019459,Katie Yuan,53,Above 50,NEW,2,3478,3,3,"2013-02-14",4,146,1739.0000,869.5000
8461,AW00019460,Arthur Diaz,53,Above 50,NEW,1,29,2,2,"2013-03-08",0,145,29.0000,29
8462,AW00019461,Nichole Shan,54,Above 50,NEW,1,25,1,1,"2013-09-08",0,139,25.0000,25
8463,AW00019462,Paige Travers,48,"40-49",NEW,1,29,2,2,"2013-03-10",0,145,29.0000,29
8464,AW00019463,Cassandra Chandra,53,Above 50,NEW,1,5,1,1,"2013-03-09",0,145,5.0000,5
8465,AW00019464,Tyrone Alonso,89,Above 50,NEW,1,59,2,2,"2013-10-17",0,138,59.0000,59
8466,AW00019465,Sierra Baker,90,Above 50,NEW,1,5,1,1,"2013-05-19",0,143,5.0000,5
8467,AW00019466,Morgan Lopez,55,Above 50,NEW,1,64,3,3,"2013-05-20",0,143,64.0000,64
8468,AW00019467,Krista Alvarez,55,Above 50,NEW,2,3485,4,4,"2013-03-05",4,145,1742.5000,871.2500
8469,AW00019468,Ramon Lin,50,Above 50,NEW,1,6,2,2,"2013-11-23",0,137,6.0000,6
8470,AW00019469,Valerie Cai,56,Above 50,NEW,1,39,2,2,"2014-01-08",0,135,39.0000,39
8471,AW00019470,Kelli Ye,50,Above 50,NEW,1,75,2,2,"2013-09-01",0,139,75.0000,75
8472,AW00019471,Bryant Martinez,56,Above 50,NEW,2,3478,3,3,"2013-03-12",5,145,1739.0000,695.6000
8473,AW00019472,Heidi Sara,51,Above 50,REGULAR,2,1854,3,3,"2013-03-11",17,145,927.0000,109.0588
8474,AW00019473,Roger Chande,50,Above 50,NEW,2,1917,4,4,"2013-06-01",7,142,958.5000,273.8571
8475,AW00019474,Jenny Luo,53,Above 50,REGULAR,2,1589,5,5,"2013-12-07",13,136,794.5000,122.2308
8476,AW00019475,Mandy Ye,53,Above 50,NEW,2,1395,6,6,"2013-01-17",2,147,697.5000,697.5000
8477,AW00019476,Sarah Anderson,47,"40-49",REGULAR,3,4347,7,7,"2013-12-09",26,136,1449.0000,167.1923
8478,AW00019477,Lance Rubio,53,Above 50,NEW,2,3533,4,4,"2013-01-30",4,147,1766.5000,883.2500
8479,AW00019478,Tasha Goel,52,Above 50,NEW,1,23,2,2,"2013-10-01",0,138,23.0000,23
8480,AW00019479,Jessica Gray,50,Above 50,NEW,2,3443,2,2,"2013-03-02",5,145,1721.5000,688.6000
8481,AW00019480,Lisa Zeng,51,Above 50,NEW,2,1934,5,5,"2013-06-21",8,142,967.0000,241.7500
8482,AW00019481,Darren Suarez,51,Above 50,NEW,1,4,1,1,"2013-09-04",0,139,4.0000,4
8483,AW00019482,Andy Ortega,57,Above 50,REGULAR,2,1854,3,3,"2013-03-15",16,145,927.0000,115.8750
8484,AW00019483,Michele Serrano,80,Above 50,NEW,1,34,2,2,"2013-08-26",0,140,34.0000,34
8485,AW00019484,Willie Liang,54,Above 50,NEW,1,39,2,2,"2013-11-17",0,137,39.0000,39
8486,AW00019485,Raul Shan,53,Above 50,NEW,1,6,2,2,"2013-12-09",0,136,6.0000,6
8487,AW00019486,Melanie Price,54,Above 50,NEW,1,119,4,4,"2014-01-16",0,135,119.0000,119
8488,AW00019487,Dwayne Gutierrez,55,Above 50,NEW,1,6,2,2,"2013-09-04",0,139,6.0000,6
8489,AW00019488,Jamie Lin,55,Above 50,NEW,1,48,3,3,"2013-10-17",0,138,48.0000,48
8490,AW00019489,Alexandra Patterson,55,Above 50,NEW,1,39,2,2,"2013-08-29",0,140,39.0000,39
8491,AW00019490,Kristina Smith,54,Above 50,NEW,1,63,3,3,"2013-04-04",0,144,63.0000,63
8492,AW00019491,Stanley Prasad,44,"40-49",NEW,1,6,2,2,"2014-01-19",0,135,6.0000,6
8493,AW00019492,Andres Andersen,50,Above 50,NEW,1,6,2,2,"2013-08-03",0,140,6.0000,6
8494,AW00019493,Karla Shan,55,Above 50,NEW,2,3515,5,5,"2013-02-04",3,146,1757.5000,1171.6667
8495,AW00019494,Sergio Martinez,40,"40-49",NEW,1,6,2,2,"2013-10-14",0,138,6.0000,6
8496,AW00019495,Francis Gill,40,"40-49",NEW,1,39,2,2,"2013-06-22",0,142,39.0000,39
8497,AW00019496,Edgar Subram,40,"40-49",REGULAR,2,1854,3,3,"2013-03-21",16,145,927.0000,115.8750
8498,AW00019497,Raul She,40,"40-49",NEW,1,29,2,2,"2013-08-17",0,140,29.0000,29
8499,AW00019498,Christy Wang,40,"40-49",NEW,1,31,3,3,"2013-06-28",0,142,31.0000,31
8500,AW00019499,Shawn Black,55,Above 50,NEW,2,3492,5,5,"2013-02-03",3,146,1746.0000,1164.0000
